amfi_rank, amfi_cname, amfi_isin, amfi_ticker, amfi_mcap, amfi_captype
4188, Avi products, INE316O01021, APIL, 3, Small Cap
4189, Panjon, INE744D01019, PANJON, 3, Small Cap
4190, Delta leasing finance, INE874N01013, DELTALTD, 3, Small Cap
4191, Ifl enterprises, INE714U01016, IFL, 3, Small Cap
4192, Shiva medicare, INE875N01028, SHIVMED, 3, Small Cap
4193, Jyothi infraventures, INE681K01018, JYOTHI, 3, Small Cap
4194, Orchid securities, INE077D01014, , 3, Small Cap
4195, Dhruv estates, INE780E01011, DHRUVES, 3, Small Cap
4196, Microse, INE809F01015, MICROSE, 3, Small Cap
4198, Ellora traders, INE237E01012, , 3, Small Cap
4199, Magnum, INE591B01018, MAGNUML, 3, Small Cap
4200, Glory polyfilms, INE408H01012, GLORY, 3, Small Cap
4201, Rapid investments, INE154M01012, RAPIDIN, 3, Small Cap
4202, Iag company, INE831D01014, INDOASAH, 3, Small Cap
4203, Shree salasar investment, INE315N01017, SALSAIN, 3, Small Cap
4204, Ganon products, INE162L01017, GANONPRO, 3, Small Cap
4205, Vadilal dairy international, INE159T01016, VADIDAI, 3, Small Cap
4206, Purohit construction, INE147J01012, PUROHITCON, 3, Small Cap
4207, Spring fields infraventures, INE717F01010, SFIVL, 3, Small Cap
4209, Simplex mills company, INE457H01019, SIMPLXMIL, 3, Small Cap
4210, Cyberscape multimedia, INE519B01019, CYBERSC, 3, Small Cap
4211, Udaipur cotton mills company, INE194G01010, , 3, Small Cap
4212, Anna infrastructures, INE336D01014, ANNAINFRA, 3, Small Cap
4213, Sarthak global, INE075H01019, SARTHAKGL, 3, Small Cap
4214, India infraspace, INE954M01031, INDINFRA, 3, Small Cap
4215, Rajath finance, INE455H01013, RAJATH, 3, Small Cap
4216, Ceenik exports, INE418D01010, CEENIK, 3, Small Cap
4217, Gujarat investa, INE373D01017, GUJINV, 3, Small Cap
4218, Jyotirgamya enterprises, INE805R01018, JEL, 3, Small Cap
4219, Supraneet finance consultants, INE828D01010, , 3, Small Cap
4220, Jik industries, INE026B01049, JIKIND, 3, Small Cap
4221, Sns laboratories, INE363S01016, , 3, Small Cap
4222, Diamant infrastructure, INE206I01026, DIAMANT, 3, Small Cap
4223, Sungold capital, INE271D01013, SUNGOLD, 3, Small Cap
4224, Aseem global, INE439C01018, ASEEMG, 3, Small Cap
4225, Capricorn systems global solutions, INE968E01012, CAPRICORN, 3, Small Cap
4226, Dsj communications, INE055C01020, DALALSTCOM, 3, Small Cap
4227, City online services, INE158C01014, CITYONLINE, 3, Small Cap
4228, Lloyds finance, INE174A01015, LLOYDFIN, 3, Small Cap
4229, Amit spinning industries, INE988A01026, ASIL, 3, Small Cap
4230, Ontrack systems, INE426B01033, ONTRACK, 3, Small Cap
4231, Pal credit capital, INE983B01025, PALCRED, 3, Small Cap
4232, Jmde packaging realties, INE807C01024, UMPEI, 3, Small Cap
4235, Dazzel confindive, INE149E01027, DAZZEL, 3, Small Cap
4236, Rita finance leasing, INE018S01016, , 3, Small Cap
4237, Kedia infotech, INE245D01025, GRIVS, 3, Small Cap
4238, Gita renewable energy, INE776O01018, GITARENEW, 3, Small Cap
4239, Hb leasing finance co, INE549B01016, HBLEAS, 3, Small Cap
4240, Indovation technologies, INE807M01023, INDOVATION, 3, Small Cap
4241, Suncity synthetics, INE584D01019, SUNCITYSY, 3, Small Cap
4243, Mp agro industries, INE468C01017, MPAGI, 3, Small Cap
4244, Nimbus foods industries, INE301B01020, NIMBUSFOO, 3, Small Cap
4245, Todays writing instruments, INE944B01019, TODAYS, 3, Small Cap
4246, Mehta housing finance, INE239B01014, MEHTAHG, 3, Small Cap
4247, Rajeswari infrastructure, INE016C01014, RAJINFRA, 3, Small Cap
4248, Ganga pharmaceuticals, INE615T01017, GANGAPHARM, 3, Small Cap
4249, Moongipa capital finance, INE153K01018, MONGIPA, 3, Small Cap
4250, Ramsons projects, INE609D01014, RAMSONS, 3, Small Cap
4251, Jmg corporation, INE745F01011, JMGCORP, 3, Small Cap
4252, Pacheli industrial finance, INE926B01016, PIFL, 3, Small Cap
4253, Bjduplex boards, INE265C01017, BJDUP, 3, Small Cap
4254, Ema, INE279D01016, EMAINDIA, 3, Small Cap
4255, Associated ceramics, INE771E01010, ASSOCER, 3, Small Cap
4256, South asian enteprises, INE118B01010, SAENTER, 3, Small Cap
4257, Promact plastics, INE818D01011, PROMACT, 3, Small Cap
4258, Omansh enterprises, INE378P01028, OMANSH, 3, Small Cap
4259, Bloom industries, INE373E01015, BLOIN, 3, Small Cap
4261, Divine multimedia, INE611B01022, KALEFILMS, 3, Small Cap
4262, Incon engineers, INE507D01010, INCON, 3, Small Cap
4263, Distinctive properties leasing, INE715U01013, , 3, Small Cap
4264, Shakti press, INE794C01016, SHAKTIPR, 3, Small Cap
4265, Jla infraville shoppers, INE401Q01018, JSHL, 3, Small Cap
4266, Tpi, INE578C01021, TPINDIA, 3, Small Cap
4267, Rajasthan gases, INE184D01018, RAJGASES, 3, Small Cap
4268, Enchante jewellery, INE772C01012, ENCHANTE, 3, Small Cap
4269, Hittco tools, INE863C01019, HITTCON, 3, Small Cap
4270, Remi securities, INE592J01019, REMITR, 3, Small Cap
4271, Jai mata glass, INE250C01027, JAIMATAG, 3, Small Cap
4272, Rubber products, INE430C01017, RUBBERPR, 3, Small Cap
4273, Kohinoor broadcasting corporation, INE414E01017, KOHINOORBRO, 3, Small Cap
4274, Ace tours worldwide, INE926O01019, ATWL, 3, Small Cap
4275, Indus fila, INE025I01012, INDUSFILA, 3, Small Cap
4276, Chokhani international, INE772F01015, CHOKINT, 3, Small Cap
4277, Rockon enterprises, INE644B01049, ROCKONENT, 3, Small Cap
4278, Rsc international, INE015F01019, RSCINT, 3, Small Cap
4279, Sterling webnet, INE313B01025, STERWEB, 3, Small Cap
4280, Eureka industries, INE958A01011, EUREKAI, 3, Small Cap
4281, Ashram onlinecom, INE293C01019, ASHRAM, 3, Small Cap
4282, Extol commercial, INE670D01016, EXTCO, 3, Small Cap
4283, Mv cotspin, INE586D01014, MVCOTSP, 3, Small Cap
4284, Shamken multifab, INE565B01012, SHAMKMUL, 3, Small Cap
4285, Gradiente infotainment, INE361K01017, GRADIENTE, 3, Small Cap
4286, Techtrek, INE892N01015, TECHTREK, 3, Small Cap
4287, Sva, INE763K01014, SVAINDIA, 3, Small Cap
4289, Continental controls, INE545B01022, CONTICON, 3, Small Cap
4290, Shree hanuman sugar industries, INE101H01013, HANSUGAR, 3, Small Cap
4291, Mack trading co, INE436D01012, MACK, 3, Small Cap
4292, Artillegence bio innovations, INE576F01010, ARTIBIOIN, 3, Small Cap
4293, Jri industries infrastructure, INE022M01029, JRIIIL, 3, Small Cap
4294, Ind agiv commerce, INE115E01010, INDAGIV, 3, Small Cap
4295, Natura hue chem, INE487B01019, NATHUEC, 3, Small Cap
4296, Visagar financial services, INE309H01020, INCAFIN, 3, Small Cap
4297, Vks projects, INE213M01024, VKSPL, 3, Small Cap
4298, Towa sokki, INE311M01018, TOWASOK, 3, Small Cap
4300, Vaishno cement co, INE116E01018, VAICC, 2, Small Cap
4301, Ykm industries, INE332F01018, YKMIND, 2, Small Cap
4302, Filmcity media, INE600B01033, FILME, 2, Small Cap
4303, Mahavir industries, INE987M01023, MAHAVIRIND, 2, Small Cap
4304, Universal prime aluminium, INE621D01019, UNIVPRIM, 2, Small Cap
4305, Uniworth, INE207A01013, UNIWORTH, 2, Small Cap
4306, Bkv industries, INE356C01022, BKV, 2, Small Cap
4307, Koffee break pictures, INE208D01023, KOFFBEAK, 2, Small Cap
4309, Sti granite, INE057G01019, STIGRAN, 2, Small Cap
4310, Pan corporation, INE376A01032, PANINDIAC, 2, Small Cap
4311, Sowbhagya media, INE826D01014, SOWBHAGYA, 2, Small Cap
4312, Sheshadri industries, INE193R01019, SHESHAINDS, 2, Small Cap
4313, Explicit finance, INE335G01019, EXPLICITFIN, 2, Small Cap
4314, Indergiri finance, INE628F01019, INDERGR, 2, Small Cap
4315, Contil, INE080G01011, CONTILI, 2, Small Cap
4316, Worldwide leather exports, INE550D01010, WWLEATH, 2, Small Cap
4317, Sw investments, INE948K01011, SWIL, 2, Small Cap
4318, Lynx machinery commercials, INE732D01014, LYNMC, 2, Small Cap
4319, Pankaj piyush trade inv, INE820M01018, PANKAJPIYUS, 2, Small Cap
4320, Gdl leasing finance, INE545E01018, GDLLEAS, 2, Small Cap
4321, Lead financial services, INE531D01010, LEADFIN, 2, Small Cap
4322, Vaghani techno build, INE554H01021, VAGHANI, 2, Small Cap
4323, Garware marine industries, INE925D01014, GARWAMAR, 2, Small Cap
4324, Omni axs software, INE369B01019, OMNIAX, 2, Small Cap
4325, Classic global finance capital, INE854P01028, CCFCL, 2, Small Cap
4326, Zenith computers, INE598B01013, ZENITHCOMP, 2, Small Cap
4327, Mw unitexx, INE578D01011, MWTEXX, 2, Small Cap
4328, Dmc education, INE585D01024, DMCEDU, 2, Small Cap
4330, Vandana knitwear, INE219M01021, TRNKNIT, 2, Small Cap
4331, Brisk services, INE750U01010, , 2, Small Cap
4332, Mbparikh finstocks, INE377D01018, MBPARIKH, 2, Small Cap
4333, Virtualsoft systems, INE237C01016, VIRTUALS, 2, Small Cap
4334, Shivamshree businesses, INE857P01021, SBL, 2, Small Cap
4335, Anubhav industrial resources, INE966Q01010, AIRL, 2, Small Cap
4336, Hathway bhawani cabletel datacom, INE525B01016, HATHWAYB, 2, Small Cap
4337, Sanblue corporation, INE602D01027, SANBLUE, 2, Small Cap
4338, Arnav corporation, INE647D01014, ARNAVCORP, 2, Small Cap
4339, Good value irrigation, INE164D01010, GOVAI, 2, Small Cap
4341, Sbec systems, INE689V01018, SBECSYS, 2, Small Cap
4342, Sudar industries, INE384L01017, SUDARIND, 2, Small Cap
4344, Premier pipes, INE448N01024, PREMPIPES, 2, Small Cap
4345, Top media entertainment, INE049C01023, TOPMEDIA, 2, Small Cap
4346, Dynamic protfolio management serv, INE118C01018, DYNAMICP, 2, Small Cap
4347, Bio green papers, INE958L01018, BGPL, 2, Small Cap
4349, Hindusthan udyog, INE582K01018, ZHINUDYP, 2, Small Cap
4350, Krishna capital securities, INE897B01019, KRISHNACAP, 2, Small Cap
4351, Krishana fabrics, INE627Q01018, KRISHFAB, 2, Small Cap
4352, Solitaire investments co, INE416G01017, SOLITIN, 2, Small Cap
4353, Chiplun fine chemicals, INE393G01018, CHIPLUN, 2, Small Cap
4354, Hind securities credits, INE727Q01016, HINDSECR, 2, Small Cap
4356, Bacil pharma, INE711D01018, BACPHAR, 2, Small Cap
4357, Bits, INE839A01021, BITS, 2, Small Cap
4358, Kiran print pack, INE516D01011, KIRANPR, 2, Small Cap
4359, Sheetal bio agro tech, INE612C01028, SHEETALB, 2, Small Cap
4360, Washington softwares, INE163B01016, WASHISOF, 2, Small Cap
4361, Goldcoin health foods, INE634J01019, GOLDCOINHF, 2, Small Cap
4362, Parsharti investments, INE290E01011, PARSHINV, 2, Small Cap
4364, Clio infotech, INE011B01017, CLIOINFO, 2, Small Cap
4365, Mrigaya estate finance, INE596V01015, , 2, Small Cap
4366, Soma papers industries, INE737E01011, SOMAPPR, 2, Small Cap
4367, Sunraj diamond exports, INE459D01014, SUNRAJDI, 2, Small Cap
4368, Spangle marketing, INE315M01019, , 2, Small Cap
4369, Arunoday mills, INE469E01011, ARUNODAY, 2, Small Cap
4370, Pan electronics, INE648E01010, PANELEC, 2, Small Cap
4371, Dhruva capital services, INE972E01014, DHRUVCA, 2, Small Cap
4372, Asian bearings, INE046C01011, ASIANBRG, 2, Small Cap
4373, Himalchuli food products, INE552N01015, HIMALFD, 2, Small Cap
4374, Venmax drugs pharmaceuticals, INE154G01022, VENMAX, 2, Small Cap
4375, Iq infotech, INE679B01011, IQINF, 2, Small Cap
4376, Paramount printpackaging, INE702L01010, PARAPRINT, 2, Small Cap
4377, Nidhi services, INE163S01010, , 2, Small Cap
4379, Compact disk, INE821B01019, COMDI, 2, Small Cap
4380, Pacific cotspin, INE034C01017, PACIF, 2, Small Cap
4381, Sarda papers, INE385D01011, SARDAPPR, 2, Small Cap
4382, Futuristic securities, INE425D01015, FUTURSEC, 2, Small Cap
4383, Gsl nova petrochemicals, INE787A01022, GSLNOVA, 2, Small Cap
4384, Unipro technologies, INE448F01012, UPROTECH, 2, Small Cap
4385, Bajrang finance, INE507J01017, BAJRFIN, 2, Small Cap
4386, Raj agro mills, INE791C01012, RAJAGRO, 2, Small Cap
4387, Hazoor multi projects, INE550F01023, HAZOOR, 2, Small Cap
4388, Woodsvilla, INE374J01012, WOODSVILA, 2, Small Cap
4389, Surana corporation, INE357D01010, SURANACORP, 2, Small Cap
4390, Birla transasia carpets, INE646O01013, BIRLATR, 2, Small Cap
4391, Dalmia industries, INE839C01019, DALMIAIN, 2, Small Cap
4392, Mahaveer infoway, INE019D01016, MINFY, 2, Small Cap
4394, Continental securities, INE183Q01012, CSL, 2, Small Cap
4395, Sarang chemicals, INE003E01026, SARCHEM, 2, Small Cap
4396, Citizen infoline, INE473L01018, CIL, 2, Small Cap
4397, Brilliant portfolios, INE661F01010, BRIPORT, 2, Small Cap
4398, Jrd finance, INE517E01017, , 2, Small Cap
4399, Century twentyfirst portfolio, INE485K01014, CENPORT, 2, Small Cap
4400, Rubra medicaments, INE396H01019, RUBRAME, 2, Small Cap
4401, Exotic coal, INE898K01018, ARSICOS, 2, Small Cap
4402, Ecom infotech, INE578B01015, ECOM, 2, Small Cap
4403, Net 4, INE553E01012, NET4INDIA, 2, Small Cap
4404, Tirupati tyres, INE812Q01016, TTIL, 2, Small Cap
4405, Trilogic digital media, INE532D01018, TRILOGIC, 2, Small Cap
4406, Gangotri textiles, INE670B01028, GANGOTRI, 2, Small Cap
4407, Hrb flouriculture, INE284D01016, HRBFLOR, 2, Small Cap
4408, Pm telelinnks, INE092C01015, PMTELELIN, 2, Small Cap
4409, Nakshatra infrastructure, INE226B01011, NAKSHTRINF, 2, Small Cap
4411, Satya miners transporters, INE394F01018, SATYA, 2, Small Cap
4412, Vccl, INE460E01010, VCCLLTD, 2, Small Cap
4413, Pashupati seohung, INE322D01014, PASHUSEO, 2, Small Cap
4414, Pushpanjali floriculture, INE088D01011, PUSHPA, 2, Small Cap
4415, Saanvi advisors, INE757Q01013, , 2, Small Cap
4416, Dolphin medical services, INE796B01013, DOLPHMED, 2, Small Cap
4417, Vani commercials, INE661Q01017, VANICOM, 2, Small Cap
4418, Pasupati fincap, INE527C01010, PASUFIN, 2, Small Cap
4419, Sri vajra granites, INE047H01018, SRIVAJRA, 2, Small Cap
4420, Invicta meditek, INE537B01011, INVICTA, 2, Small Cap
4421, Tentiwala metal products, INE486P01011, TENTIMETAL, 2, Small Cap
4422, Capital finvest, INE379R01014, , 2, Small Cap
4423, Amar vanijya, INE499F01015, , 2, Small Cap
4424, Pillar investment company, INE752U01016, , 2, Small Cap
4425, Aviva industries, INE461H01011, AVIVA, 2, Small Cap
4426, Gyan developers builders, INE487G01018, GYANDEV, 2, Small Cap
4427, Kuber udyog, INE594R01018, KUBERJI, 2, Small Cap
4428, Autoriders international, INE340U01010, AUTOINT, 2, Small Cap
4429, Sikozy realtors, INE528E01022, SIKOZY, 2, Small Cap
4430, Moonbeam industries, INE526D01010, MOONB, 2, Small Cap
4432, Mardia samyoung capillary tubes co, INE277E01026, MSCTC, 2, Small Cap
4433, Brakes auto, INE222G01019, BRAKAUT, 2, Small Cap
4434, Nutricircle, INE536C01029, NUTRICIRCLE, 2, Small Cap
4435, Adarsh mercantile, INE673E01018, ADARSH, 2, Small Cap
4436, Sanghi corporate services, INE998M01012, SANGHCO, 2, Small Cap
4437, Jainco projects, INE966C01010, JAINCO, 2, Small Cap
4438, Cinerad communications, INE959B01017, CINERAD, 2, Small Cap
4439, Dune mercantile, INE322Q01016, DUNE, 2, Small Cap
4440, Mafatlal finance co, INE965B01014, MAFATLAFIN, 2, Small Cap
4441, Standard surfactants, INE307D01015, STDSFAC, 2, Small Cap
4442, Amaze entertech, INE011E01029, AMAZEENT, 2, Small Cap
4443, Mms infrastructure, INE317N01013, MMSINFRA, 2, Small Cap
4444, Gajra bevel gears, INE282D01010, GAJRA, 2, Small Cap
4445, Sri ganapathy mills co, INE488F01018, SROGNGM, 2, Small Cap
4446, Asian petroproducts exports, INE810M01019, ASINPET, 2, Small Cap
4447, Bhaskar agrochemicals, INE972C01018, BHASKAGR, 2, Small Cap
4448, Coral newsprints, INE715D01019, CORNE, 2, Small Cap
4449, Radhagobind commercial, INE792P01012, RCL, 2, Small Cap
4450, Inertia steel, INE767M01011, INERTIAST, 2, Small Cap
4451, Indrayani biotech, INE007C01021, INDRANIB, 2, Small Cap
4452, Mahavir impex, INE997B01025, MAHAV, 2, Small Cap
4453, P r holdings, INE160T01014, , 2, Small Cap
4454, Beryl securities, INE508J01015, BERYLSE, 2, Small Cap
4455, Nu tech corporate services, INE041C01012, IITCAP, 2, Small Cap
4456, Shamrock industrial co, INE022F01015, SHAMROIN, 2, Small Cap
4457, Sip industries, INE186B01017, SIPIND, 2, Small Cap
4458, Eduexel infotainment, INE611F01015, TGFMEDI, 2, Small Cap
4459, Rkb agro industries, INE740A01013, RKB, 2, Small Cap
4460, Sparc systems, INE960B01015, SPARCSYS, 2, Small Cap
4461, Vision corporation, INE661D01015, VISIONCO, 2, Small Cap
4462, Indian bright steel co, INE566M01017, IBRIGST, 2, Small Cap
4463, Munoth communication, INE410E01015, MCLTD, 2, Small Cap
4464, United textiles, INE727E01012, UNITEDTE, 2, Small Cap
4465, Solid containers, INE134U01017, SOLIDCO, 2, Small Cap
4466, Eastern sugar industries, INE889B01016, EASTSUGIND, 2, Small Cap
4467, Capman financials, INE862D01019, CAPMANFI, 2, Small Cap
4468, Welterman international, INE662D01013, WELTI, 2, Small Cap
4469, Filtron engineers, INE589N01017, FILTRON, 2, Small Cap
4470, Aditri industries, INE636N01016, ADITRI, 2, Small Cap
4471, Gujarat cotex, INE004C01010, GUJCOTEX, 2, Small Cap
4472, Vegepro foods feeds, INE155O01015, VGPRFOO, 2, Small Cap
4473, Raasi refractories, INE858D01017, RASSIREF, 2, Small Cap
4474, Ib infotech enterprises, INE678B01021, IBINFO, 2, Small Cap
4476, Classic diamonds, INE987C01024, CLASSIC, 2, Small Cap
4478, Raghunath international, INE753B01014, RAGHUNAT, 2, Small Cap
4479, Sawaca business machines, INE248B01015, SAWABUSI, 2, Small Cap
4480, Warner multimedia, INE407B01017, WARNER, 2, Small Cap
4481, Gupta synthetics, INE957D01017, GUPTSYN, 2, Small Cap
4482, Shree ganesh forgings, INE883G01018, SGFL, 2, Small Cap
4483, Ideal carpets, INE710C01012, IDEALCAR, 2, Small Cap
4484, Mahan industries, INE735D01033, MAHANIN, 2, Small Cap
4485, Axon ventures, INE663D01011, AXONVL, 2, Small Cap
4486, Ifm impex global, INE169F01014, IFMIMPX, 2, Small Cap
4487, W w technology holdings, INE972M01017, WWTECHHOL, 2, Small Cap
4488, Sms techsoft, INE648B01024, SMSTECH, 2, Small Cap
4489, Ctil, INE394B01017, CTIL, 2, Small Cap
4490, Suryoday allo metal powders, INE804C01013, SURYODAL, 2, Small Cap
4491, Centerac technologies, INE157B01026, CENTERAC, 2, Small Cap
4492, Triumph international finance, INE382B01012, TRIUMPIN, 2, Small Cap
4493, Welcure drugs pharmaceuticals, INE331C01017, WELCURE, 2, Small Cap
4496, Gujarat carbon ind, INE462C01010, GUJCARB, 2, Small Cap
4497, Yarn syndicate, INE564C01013, YARNSYN, 2, Small Cap
4499, Transglobe foods, INE213P01019, TRANSFD, 2, Small Cap
4500, Gujarat meditech, INE010M01016, GUJMEDI, 2, Small Cap
4501, Ramchandra leasing finance, INE516P01015, RLFL, 2, Small Cap
4502, Nidhi granites, INE276H01013, NIDHGRN, 2, Small Cap
4503, Telephone cables, INE745C01018, TELECABL, 2, Small Cap
4504, Ace edutrend, INE715F01014, ACEIN, 2, Small Cap
4505, Gujchem distillers, INE218N01013, GUJCMDS, 2, Small Cap
4506, S s power switchgears, INE902B01017, S&SPOWER, 2, Small Cap
4507, Sri chakra cement, INE827D01020, SRICC, 2, Small Cap
4508, Sps international, INE758B01013, SPSINT, 2, Small Cap
4509, Five x tradecom, INE750L01019, FIVEXTRADE, 2, Small Cap
4510, Vantage knowledge academy, INE427T01017, VKAL, 2, Small Cap
4511, Super syncotex, INE542D01017, SUPERSYN, 2, Small Cap
4512, Sc agrotech, INE895E01017, SCAGRO, 2, Small Cap
4513, Advance multitech, INE875S01019, ADVMULT, 2, Small Cap
4514, Visu international, INE965A01016, VISUINTL, 2, Small Cap
4515, Indu nissan oxo chemical industries, INE599C01019, INDUNISS, 2, Small Cap
4516, Softbpo global services, INE459E01012, SOFTBPO, 2, Small Cap
4517, Gem cables conductors, INE582B01017, GEMCABLE, 2, Small Cap
4518, Maruti securities, INE368C01019, MARUTISE, 2, Small Cap
4519, Lyons corporate market, INE100F01019, LYONSCO, 2, Small Cap
4520, T spiritual world, INE541C01037, TSPIRITUAL$, 2, Small Cap
4522, Saraswati commercial, INE967G01019, ZSARACOM, 2, Small Cap
4523, Harmony capital services, INE264N01017, HRMNYCP, 2, Small Cap
4524, Omnitech infosolutions, INE810H01019, OMNITECH, 2, Small Cap
4525, Ritz mercantile, INE092S01011, , 2, Small Cap
4526, Sti products, INE205G01014, STIPROD, 2, Small Cap
4527, United van der horst, INE890G01013, UVDRHOR, 2, Small Cap
4529, Sharp commercial enterprises, INE023F01013, , 2, Small Cap
4530, Gujarat perstorp electronics, INE878D01015, GUJPE, 2, Small Cap
4531, Sicapital financial services, INE417F01017, SICAPIT, 2, Small Cap
