Stock Symbol,Company Name,ISIN Code,Action,Quantity,Transaction Price,Brokerage,Transaction Charges,StampDuty,Segment,STT Paid/Not Paid,Remarks,Transaction Date,Exchange,
LARTOU,LARSEN AND TOUBRO LIMITED,INE018A01030,Buy,2,1272.75,39.33,0.09,0.00,Rolling,STT Paid,icicidirect,31-Mar-2014,NSE,
LARTOU,LARSEN AND TOUBRO LIMITED,INE018A01030,Buy,1,1726.15,40.25,0.06,0.00,Rolling,STT Paid,icicidirect,05-May-2017,NSE,
LARTOU,LARSEN AND TOUBRO LIMITED,INE018A01030,Buy,1,1699.60,41.31,0.06,0.30,Rolling,STT Paid,icicidirect,06-Jul-2017,NSE,
LARTOU,LARSEN AND TOUBRO LIMITED,INE018A01030,Buy,2,0.00,0.00,0.00,0.00,Rolling,STT Not Paid,icicidirect,19-Jul-2017,NSE,
LARTOU,LARSEN AND TOUBRO LIMITED,INE018A01030,Buy,1,1313.45,38.75,0.04,0.00,Rolling,STT Paid,icicidirect,04-Apr-2018,NSE,
LARTOU,LARSEN AND TOUBRO LIMITED,INE018A01030,Buy,1,1406.95,41.31,0.06,0.30,Rolling,STT Paid,icicidirect,05-Dec-2018,BSE,
LARTOU,LARSEN AND TOUBRO LIMITED,INE018A01030,Buy,10,1429.90,126.60,0.31,0.00,Rolling,STT Paid,icicidirect,11-Oct-2019,NSE,
LARTOU,LARSEN AND TOUBRO LIMITED,INE018A01030,Buy,5,902.65,41.32,0.10,0.30,Rolling,STT Paid,icicidirect,18-Mar-2020,NSE,
LARTOU,LARSEN AND TOUBRO LIMITED,INE018A01030,Buy,1,744.65,8.26,0.02,0.00,Rolling,STT Paid,icicidirect,23-Mar-2020,NSE,
LARTOU,LARSEN AND TOUBRO LIMITED,INE018A01030,Buy,3,744.65,24.79,0.05,0.00,Rolling,STT Paid,icicidirect,23-Mar-2020,NSE,
LARTOU,LARSEN AND TOUBRO LIMITED,INE018A01030,Buy,1,744.65,8.26,0.02,0.00,Rolling,STT Paid,icicidirect,23-Mar-2020,NSE,
LEMTRE,LEMON TREE HOTELS LIMITED,INE970X01018,Buy,15,70.80,31.34,0.04,0.30,Rolling,STT Paid,icicidirect,05-Feb-2019,NSE,
LEMTRE,LEMON TREE HOTELS LIMITED,INE970X01018,Buy,5,37.90,4.13,0.00,0.00,Rolling,STT Paid,icicidirect,16-Mar-2020,NSE,
LEMTRE,LEMON TREE HOTELS LIMITED,INE970X01018,Buy,20,37.90,16.52,0.02,0.00,Rolling,STT Paid,icicidirect,16-Mar-2020,NSE,
LEMTRE,LEMON TREE HOTELS LIMITED,INE970X01018,Buy,25,37.90,20.65,0.02,0.00,Rolling,STT Paid,icicidirect,16-Mar-2020,NSE,
LEMTRE,LEMON TREE HOTELS LIMITED,INE970X01018,Buy,60,17.80,31.51,0.02,0.00,Rolling,STT Paid,icicidirect,27-Apr-2020,NSE,
LICHF,LIC HOUSING FINANCE LIMITED,INE115A01026,Buy,2,732.90,40.25,0.05,0.00,Rolling,STT Paid,icicidirect,02-Jun-2017,NSE,
LICHF,LIC HOUSING FINANCE LIMITED,INE115A01026,Buy,1,596.55,17.60,0.02,0.00,Rolling,STT Paid,icicidirect,01-Nov-2017,NSE,
LICHF,LIC HOUSING FINANCE LIMITED,INE115A01026,Buy,2,444.60,26.24,0.05,0.00,Rolling,STT Paid,icicidirect,04-Dec-2018,BSE,
LICHF,LIC HOUSING FINANCE LIMITED,INE115A01026,Buy,45,239.50,95.42,0.24,0.00,Rolling,STT Paid,icicidirect,13-Mar-2020,NSE,
LTFINA,LT FINANCE HOLDINGS LIMITED,INE498L01015,Buy,6,171.80,30.41,0.03,0.00,Rolling,STT Paid,icicidirect,28-May-2018,NSE,
LTFINA,LT FINANCE HOLDINGS LIMITED,INE498L01015,Buy,50,81.35,41.32,0.09,0.00,Rolling,STT Paid,icicidirect,13-Mar-2020,NSE,
LTFINA,LT FINANCE HOLDINGS LIMITED,INE498L01015,Buy,100,61.80,54.73,0.21,0.93,Rolling,STT Paid,icicidirect,29-Sep-2020,NSE,
LTINFO,LARSEN & TOUBRO INFOTECH LTD,INE214T01019,Buy,1,1657.95,41.31,0.05,0.00,Rolling,STT Paid,icicidirect,28-May-2018,NSE,
LTINFO,LARSEN & TOUBRO INFOTECH LTD,INE214T01019,Buy,1,1659.70,14.70,0.04,0.00,Rolling,STT Paid,icicidirect,03-Dec-2019,NSE,
LTINFO,LARSEN & TOUBRO INFOTECH LTD,INE214T01019,Buy,2,1659.65,29.39,0.07,0.00,Rolling,STT Paid,icicidirect,03-Dec-2019,NSE,
LTTEC,L&T TECHNOLOGIES LIMITED,INE010V01017,Buy,1,1304.00,38.48,0.04,0.00,Rolling,STT Paid,icicidirect,28-May-2018,NSE,
LTTEC,L&T TECHNOLOGIES LIMITED,INE010V01017,Buy,3,1467.40,41.32,0.10,0.00,Rolling,STT Paid,icicidirect,03-Dec-2019,NSE,
LUPIN,LUPIN LIMITED,INE326A01037,Buy,1,1522.70,17.25,0.06,1.00,Rolling,STT Paid,icicidirect,28-Sep-2016,NSE,
LUPIN,LUPIN LIMITED,INE326A01037,Buy,1,1499.50,17.25,0.06,0.00,Rolling,STT Paid,icicidirect,28-Oct-2016,NSE,
LUPIN,LUPIN LIMITED,INE326A01037,Buy,1,1500.35,17.25,0.06,1.00,Rolling,STT Paid,icicidirect,28-Nov-2016,NSE,
LUPIN,LUPIN LIMITED,INE326A01037,Buy,1,1454.65,17.25,0.05,1.00,Rolling,STT Paid,icicidirect,28-Dec-2016,NSE,
LUPIN,LUPIN LIMITED,INE326A01037,Buy,1,1500.65,17.25,0.06,1.00,Rolling,STT Paid,icicidirect,30-Jan-2017,NSE,
LUPIN,LUPIN LIMITED,INE326A01037,Buy,1,1468.00,17.25,0.05,1.00,Rolling,STT Paid,icicidirect,28-Feb-2017,NSE,
LUPIN,LUPIN LIMITED,INE326A01037,Buy,1,854.15,25.20,0.03,0.00,Rolling,STT Paid,icicidirect,09-Nov-2018,NSE,
MAHCIE,MAHINDRA CIE AUTOMOTIVE LTD,INE536H01010,Buy,4,236.75,27.94,0.03,0.00,Rolling,STT Paid,icicidirect,28-May-2018,NSE,
MAHCIE,MAHINDRA CIE AUTOMOTIVE LTD,INE536H01010,Buy,20,102.50,41.31,0.05,0.00,Rolling,STT Paid,icicidirect,16-Mar-2020,NSE,
MAHFIN,MAHINDRA & MAHINDRA FINANCIAL,INE774D01024,Buy,3,424.90,37.61,0.04,0.00,Rolling,STT Paid,icicidirect,03-Oct-2017,NSE,
MAHFIN,MAHINDRA & MAHINDRA FINANCIAL,INE774D01024,Buy,2,441.90,26.08,0.05,0.00,Rolling,STT Paid,icicidirect,04-Dec-2018,BSE,
MAHFIN,MAHINDRA & MAHINDRA FINANCIAL,INE774D01024,Buy,10,267.75,41.31,0.06,0.00,Rolling,STT Paid,icicidirect,16-Mar-2020,NSE,
MAHFIN,MAHINDRA & MAHINDRA FINANCIAL,INE774D01024,Buy,10,149.55,41.31,0.03,0.00,Rolling,STT Paid,icicidirect,23-Mar-2020,NSE,
MAHFIN,MAHINDRA & MAHINDRA FINANCIAL,INE774D01024,Buy,30,124.45,41.32,0.13,0.56,Rolling,STT Paid,icicidirect,29-Sep-2020,NSE,
MAHHOL,MAHINDRA HOLIDAYS & RESORTS IN,INE998I01010,Buy,2,591.45,34.01,0.04,0.00,Rolling,STT Paid,icicidirect,15-Jun-2017,NSE,
MAHHOL,MAHINDRA HOLIDAYS & RESORTS IN,INE998I01010,Buy,1,0.00,0.00,0.00,0.00,Rolling,STT Not Paid,icicidirect,17-Jul-2017,NSE,
MAHHOL,MAHINDRA HOLIDAYS & RESORTS IN,INE998I01010,Buy,3,334.80,29.64,0.03,0.00,Rolling,STT Paid,icicidirect,02-Jan-2018,NSE,
MAHHOL,MAHINDRA HOLIDAYS & RESORTS IN,INE998I01010,Buy,4,211.00,24.91,0.04,0.00,Rolling,STT Paid,icicidirect,02-Jan-2019,BSE,
MAHHOL,MAHINDRA HOLIDAYS & RESORTS IN,INE998I01010,Buy,1,211.25,6.24,0.03,0.00,Rolling,STT Paid,icicidirect,02-Jan-2019,BSE,
MAHHOL,MAHINDRA HOLIDAYS & RESORTS IN,INE998I01010,Buy,4,226.35,8.26,0.02,0.00,Rolling,STT Paid,icicidirect,04-Feb-2020,NSE,
MAHHOL,MAHINDRA HOLIDAYS & RESORTS IN,INE998I01010,Buy,15,226.35,30.99,0.07,0.00,Rolling,STT Paid,icicidirect,04-Feb-2020,NSE,
MAHHOL,MAHINDRA HOLIDAYS & RESORTS IN,INE998I01010,Buy,1,226.35,2.07,0.01,0.00,Rolling,STT Paid,icicidirect,04-Feb-2020,NSE,
MAHHOL,MAHINDRA HOLIDAYS & RESORTS IN,INE998I01010,Buy,20,166.80,41.31,0.07,0.00,Rolling,STT Paid,icicidirect,13-Mar-2020,NSE,
MAHLO,MAHINDRA LOGISTICS LIMITED,INE766P01016,Buy,2,475.50,28.06,0.03,0.00,Rolling,STT Paid,icicidirect,02-Feb-2018,NSE,
MAHLO,MAHINDRA LOGISTICS LIMITED,INE766P01016,Buy,8,282.50,41.31,0.05,0.00,Rolling,STT Paid,icicidirect,16-Mar-2020,NSE,
MAHMAH,MAHINDRA & MAHINDRA LIMITED,INE101A01026,Buy,10,640.00,53.93,NA,NA,Rolling,STT Paid,icicidirect,28-Jan-2008,NSE,
MAHMAH,MAHINDRA & MAHINDRA LIMITED,INE101A01026,Buy,5,605.00,28.09,NA,NA,Rolling,STT Paid,icicidirect,11-Feb-2008,NSE,
MAHMAH,MAHINDRA & MAHINDRA LIMITED,INE101A01026,Buy,5,575.00,28.09,NA,NA,Rolling,STT Paid,icicidirect,12-Feb-2008,NSE,
MAHMAH,MAHINDRA & MAHINDRA LIMITED,INE101A01026,Buy,5,601.00,28.09,NA,NA,Rolling,STT Paid,icicidirect,12-Feb-2008,NSE,
MAHMAH,MAHINDRA & MAHINDRA LIMITED,INE101A01026,Sell,2,374.45,6.31,0.03,0.08,Rolling,STT Paid,icicidirect,11-Nov-2008,NSE,
MAHMAH,MAHINDRA & MAHINDRA LIMITED,INE101A01026,Sell,20,374.50,63.12,0.26,0.75,Rolling,STT Paid,icicidirect,11-Nov-2008,NSE,
MAHMAH,MAHINDRA & MAHINDRA LIMITED,INE101A01026,Buy,3,0.00,0.00,0.00,0.00,Rolling,STT Paid,manual,02-Jan-2013,NSE,
MAHMAH,MAHINDRA & MAHINDRA LIMITED,INE101A01026,Sell,6,880.70,44.53,0.19,0.00,Rolling,STT Paid,icicidirect,11-Feb-2013,NSE,
MAHMAH,MAHINDRA & MAHINDRA LIMITED,INE101A01026,Buy,1,1357.90,39.04,0.05,0.00,Rolling,STT Paid,icicidirect,30-May-2017,NSE,
MAHMAH,MAHINDRA & MAHINDRA LIMITED,INE101A01026,Buy,1,1348.40,39.79,0.04,0.00,Rolling,STT Paid,icicidirect,01-Sep-2017,NSE,
MAHMAH,MAHINDRA & MAHINDRA LIMITED,INE101A01026,Buy,2,0.00,0.00,0.00,0.00,Rolling,STT Not Paid,icicidirect,28-Dec-2017,NSE,
MAHMAH,MAHINDRA & MAHINDRA LIMITED,INE101A01026,Buy,2,731.45,41.31,0.04,0.60,Rolling,STT Paid,icicidirect,05-Dec-2018,NSE,
MAHMAH,MAHINDRA & MAHINDRA LIMITED,INE101A01026,Buy,8,551.10,39.04,0.10,0.30,Rolling,STT Paid,icicidirect,26-Sep-2019,NSE,
MAHMAH,MAHINDRA & MAHINDRA LIMITED,INE101A01026,Buy,2,551.10,9.76,0.02,0.00,Rolling,STT Paid,icicidirect,26-Sep-2019,NSE,
MAHMAH,MAHINDRA & MAHINDRA LIMITED,INE101A01026,Buy,12,529.00,56.21,0.14,0.00,Rolling,STT Paid,icicidirect,03-Dec-2019,NSE,
MAHMAH,MAHINDRA & MAHINDRA LIMITED,INE101A01026,Buy,10,284.75,41.31,0.06,1.50,Rolling,STT Paid,icicidirect,23-Mar-2020,NSE,
MANAFI,MANAPPURAM FINANCE LIMITED,INE522D01027,Buy,10,121.05,35.72,0.04,0.30,Rolling,STT Paid,icicidirect,18-Apr-2018,NSE,
MANAFI,MANAPPURAM FINANCE LIMITED,INE522D01027,Buy,8,123.85,29.24,0.04,0.00,Rolling,STT Paid,icicidirect,22-Apr-2019,NSE,
MARLIM,MARICO LIMITED,INE196A01026,Buy,4,315.40,36.27,0.05,0.00,Rolling,STT Paid,icicidirect,12-Jun-2017,NSE,
MARLIM,MARICO LIMITED,INE196A01026,Buy,3,323.00,28.59,0.03,0.00,Rolling,STT Paid,icicidirect,02-Jan-2018,NSE,
MARLIM,MARICO LIMITED,INE196A01026,Buy,3,372.15,32.94,0.03,0.00,Rolling,STT Paid,icicidirect,02-Jan-2019,NSE,
MARLIM,MARICO LIMITED,INE196A01026,Buy,20,353.40,62.58,0.16,0.60,Rolling,STT Paid,icicidirect,02-Dec-2019,NSE,
MARUTI,MARUTI SUZUKI INDIA LTD,INE585B01010,Buy,10,806.50,67.96,NA,NA,Rolling,STT Paid,icicidirect,28-Jan-2008,NSE,
MARUTI,MARUTI SUZUKI INDIA LTD,INE585B01010,Buy,20,763.00,128.60,NA,NA,Rolling,STT Paid,icicidirect,21-Feb-2008,NSE,
MARUTI,MARUTI SUZUKI INDIA LTD,INE585B01010,Sell,28,582.00,137.33,0.57,1.62,Rolling,STT Paid,icicidirect,11-Nov-2008,NSE,
MARUTI,MARUTI SUZUKI INDIA LTD,INE585B01010,Sell,1,1506.55,39.33,0.05,0.00,Rolling,STT Paid,icicidirect,01-Jan-2013,NSE,
MARUTI,MARUTI SUZUKI INDIA LTD,INE585B01010,Sell,1,1565.35,39.33,0.06,0.00,Rolling,STT Paid,icicidirect,11-Feb-2013,NSE,
MARUTI,MARUTI SUZUKI INDIA LTD,INE585B01010,Buy,1,7347.50,63.37,0.27,0.00,Rolling,STT Paid,icicidirect,09-Jun-2017,NSE,
MARUTI,MARUTI SUZUKI INDIA LTD,INE585B01010,Buy,1,7646.95,67.72,0.23,0.00,Rolling,STT Paid,icicidirect,05-Dec-2018,NSE,
MARUTI,MARUTI SUZUKI INDIA LTD,INE585B01010,Buy,1,6561.35,58.10,0.18,0.30,Rolling,STT Paid,icicidirect,18-Jun-2019,BSE,
MARUTI,MARUTI SUZUKI INDIA LTD,INE585B01010,Buy,1,4333.00,41.32,0.10,0.00,Rolling,STT Paid,icicidirect,23-Mar-2020,NSE,
MCX,MULTI COMMODITY EXCHANGE,INE745G01035,Buy,1,817.40,24.25,0.77,0.30,Rolling,STT Paid,icicidirect,26-Jul-2018,BSE,
MERLIM,PROCTER AND GAMBLE HEALTH LTD,INE199A01012,Buy,1,4700.00,41.61,0.10,0.00,Rolling,STT Paid,icicidirect,23-Sep-2019,NSE,
MINBUS,MINDSPACE BUSINESS PARKS REIT,INE0CCU25019,Buy,200,305.00,540.23,2.10,9.15,Rolling,STT Paid,icicidirect,30-Sep-2020,NSE,
MINLIM,MINDTREE LIMITED,INE018I01017,Buy,3,712.75,18.93,0.05,0.00,Rolling,STT Paid,icicidirect,02-Dec-2019,NSE,
MINLIM,MINDTREE LIMITED,INE018I01017,Buy,7,712.70,44.17,0.11,0.00,Rolling,STT Paid,icicidirect,02-Dec-2019,NSE,
MOTSUM,MOTHERSON SUMI SYSTEMS LIMITED,INE775A01035,Buy,3,454.55,39.21,0.05,0.00,Rolling,STT Paid,icicidirect,02-Jun-2017,NSE,
MOTSUM,MOTHERSON SUMI SYSTEMS LIMITED,INE775A01035,Buy,1,0.00,0.00,0.00,0.00,Rolling,STT Not Paid,icicidirect,18-Jul-2017,NSE,
MOTSUM,MOTHERSON SUMI SYSTEMS LIMITED,INE775A01035,Buy,2,360.00,21.24,0.02,0.00,Rolling,STT Paid,icicidirect,06-Dec-2017,NSE,
MOTSUM,MOTHERSON SUMI SYSTEMS LIMITED,INE775A01035,Buy,4,225.00,26.55,0.03,0.00,Rolling,STT Paid,icicidirect,29-Oct-2018,NSE,
MOTSUM,MOTHERSON SUMI SYSTEMS LIMITED,INE775A01035,Buy,5,0.00,0.00,0.00,0.00,Rolling,STT Not Paid,icicidirect,06-Nov-2018,NSE,
MOTSUM,MOTHERSON SUMI SYSTEMS LIMITED,INE775A01035,Buy,50,72.20,41.31,0.08,0.00,Rolling,STT Paid,icicidirect,13-Mar-2020,NSE,
MUTFIN,MUTHOOT FINANCE LIMITED,INE414G01012,Buy,2,410.15,23.58,0.03,0.00,Rolling,STT Paid,icicidirect,02-Jun-2017,NSE,
MUTFIN,MUTHOOT FINANCE LIMITED,INE414G01012,Buy,1,410.15,11.79,0.02,0.00,Rolling,STT Paid,icicidirect,02-Jun-2017,NSE,
MUTFIN,MUTHOOT FINANCE LIMITED,INE414G01012,Buy,1,507.50,14.97,0.02,0.00,Rolling,STT Paid,icicidirect,01-Nov-2017,NSE,
MUTFIN,MUTHOOT FINANCE LIMITED,INE414G01012,Buy,2,445.00,26.26,0.05,0.00,Rolling,STT Paid,icicidirect,04-Dec-2018,BSE,
MUTFIN,MUTHOOT FINANCE LIMITED,INE414G01012,Buy,5,512.05,41.31,0.06,0.00,Rolling,STT Paid,icicidirect,23-Mar-2020,NSE,
NAGCON,NCC LIMITED,INE868B01028,Buy,12,90.80,31.33,0.04,0.00,Rolling,STT Paid,icicidirect,15-Jun-2017,NSE,
NAGCON,NCC LIMITED,INE868B01028,Buy,9,128.10,34.02,0.03,0.00,Rolling,STT Paid,icicidirect,04-Apr-2018,NSE,
NARHRU,NARAYANA HRUDAYALAYA LIMITED,INE410P01011,Buy,4,326.25,37.52,0.05,0.00,Rolling,STT Paid,icicidirect,14-Jun-2017,NSE,
NARHRU,NARAYANA HRUDAYALAYA LIMITED,INE410P01011,Buy,3,298.50,26.42,0.03,0.00,Rolling,STT Paid,icicidirect,02-Jan-2018,NSE,
NARHRU,NARAYANA HRUDAYALAYA LIMITED,INE410P01011,Buy,5,193.35,28.53,0.05,0.00,Rolling,STT Paid,icicidirect,02-Jan-2019,BSE,
NARHRU,NARAYANA HRUDAYALAYA LIMITED,INE410P01011,Buy,10,282.25,41.32,0.10,0.42,Rolling,STT Paid,icicidirect,21-Jul-2020,NSE,
NATALU,NATIONAL ALUMINIUM CO LTD,INE139A01034,Buy,2,428.00,24.05,NA,NA,Rolling,STT Paid,icicidirect,20-Jun-2008,NSE,
NATALU,NATIONAL ALUMINIUM CO LTD,INE139A01034,Buy,6,0.00,0.00,0.00,0.00,Rolling,STT Paid,manual,02-Jan-2013,NSE,
NATALU,NATIONAL ALUMINIUM CO LTD,INE139A01034,Sell,8,47.00,10.56,0.01,0.00,Rolling,STT Paid,icicidirect,11-Feb-2013,NSE,
NATALU,NATIONAL ALUMINIUM CO LTD,INE139A01034,Buy,20,70.45,41.31,0.05,0.00,Rolling,STT Paid,icicidirect,31-Jul-2017,NSE,
NATALU,NATIONAL ALUMINIUM CO LTD,INE139A01034,Buy,14,74.25,30.67,0.03,0.00,Rolling,STT Paid,icicidirect,01-Sep-2017,NSE,
NATALU,NATIONAL ALUMINIUM CO LTD,INE139A01034,Buy,14,70.25,29.02,0.03,0.00,Rolling,STT Paid,icicidirect,09-Nov-2018,NSE,
NATALU,NATIONAL ALUMINIUM CO LTD,INE139A01034,Buy,160,42.45,60.14,0.15,0.60,Rolling,STT Paid,icicidirect,18-Dec-2019,NSE,
NATALU,NATIONAL ALUMINIUM CO LTD,INE139A01034,Buy,310,31.55,86.60,0.22,0.00,Rolling,STT Paid,icicidirect,11-Mar-2020,NSE,
NATMIN,NMDC LIMITED,INE584A01023,Buy,10,126.90,37.44,0.04,0.00,Rolling,STT Paid,icicidirect,31-Jul-2017,NSE,
NATMIN,NMDC LIMITED,INE584A01023,Buy,7,141.25,29.17,0.03,0.00,Rolling,STT Paid,icicidirect,01-Feb-2018,NSE,
NATMIN,NMDC LIMITED,INE584A01023,Buy,11,97.35,31.60,0.03,0.00,Rolling,STT Paid,icicidirect,02-Jan-2019,NSE,
NATMIN,NMDC LIMITED,INE584A01023,Buy,120,82.50,87.65,0.22,0.00,Rolling,STT Paid,icicidirect,11-Mar-2020,NSE,
NBCC,NBCC (INDIA) LIMITED,INE095N01031,Buy,10,103.45,30.52,0.03,0.30,Rolling,STT Paid,icicidirect,24-Aug-2017,NSE,
NBCC,NBCC (INDIA) LIMITED,INE095N01031,Buy,10,102.93,30.37,0.03,0.00,Rolling,STT Paid,icicidirect,04-Apr-2018,NSE,
NBCC,NBCC (INDIA) LIMITED,INE095N01031,Buy,18,58.10,30.86,0.05,0.00,Rolling,STT Paid,icicidirect,02-Jan-2019,BSE,
NBCC,NBCC (INDIA) LIMITED,INE095N01031,Buy,150,32.95,43.76,0.11,0.00,Rolling,STT Paid,icicidirect,04-Feb-2020,NSE,
NBCC,NBCC (INDIA) LIMITED,INE095N01031,Buy,500,21.60,95.62,0.24,0.00,Rolling,STT Paid,icicidirect,11-Mar-2020,NSE,
NESIND,NESTLE INDIA LIMITED,INE239A01016,Buy,1,6634.15,57.22,0.24,1.50,Rolling,STT Paid,icicidirect,09-Jun-2017,NSE,
NESIND,NESTLE INDIA LIMITED,INE239A01016,Buy,1,15665.00,138.73,0.54,2.61,Rolling,STT Paid,icicidirect,29-Sep-2020,NSE,
NETW18,NETWORK 18 MEDIA & INVESTMENTS,INE870H01013,Buy,30,35.15,31.11,0.04,0.30,Rolling,STT Paid,icicidirect,13-Mar-2019,NSE,
NETW18,NETWORK 18 MEDIA & INVESTMENTS,INE870H01013,Sell,30,20.00,17.70,0.01,0.00,Rolling,STT Paid,icicidirect,07-Oct-2019,NSE,
NETW18,NETWORK 18 MEDIA & INVESTMENTS,INE870H01013,Buy,160,31.65,44.84,0.11,0.30,TT,STT Paid,icicidirect,19-Feb-2020,NSE,
NEYLIG,NLC INDIA LIMITED,INE589A01014,Buy,12,93.25,33.02,0.04,0.00,Rolling,STT Paid,icicidirect,03-Oct-2017,NSE,
NEYLIG,NLC INDIA LIMITED,INE589A01014,Buy,12,81.50,28.86,0.03,0.30,Rolling,STT Paid,icicidirect,26-Oct-2018,NSE,
NEYLIG,NLC INDIA LIMITED,INE589A01014,Buy,137,47.25,57.31,0.14,0.00,Rolling,STT Paid,icicidirect,11-Mar-2020,NSE,
NEYLIG,NLC INDIA LIMITED,INE589A01014,Buy,50,47.25,20.92,0.05,0.00,Rolling,STT Paid,icicidirect,11-Mar-2020,NSE,
NEYLIG,NLC INDIA LIMITED,INE589A01014,Buy,23,47.25,9.62,0.02,0.00,Rolling,STT Paid,icicidirect,11-Mar-2020,NSE,
NHPC,NHPC LIMITED,INE848E01016,Buy,40,27.30,32.22,0.04,0.00,Rolling,STT Paid,icicidirect,03-Oct-2017,NSE,
NHPC,NHPC LIMITED,INE848E01016,Buy,40,25.00,29.51,0.03,0.00,Rolling,STT Paid,icicidirect,09-Nov-2018,NSE,
NHPC,NHPC LIMITED,INE848E01016,Buy,500,20.80,92.08,0.23,0.00,Rolling,STT Paid,icicidirect,11-Mar-2020,NSE,
NILLIM,NILKAMAL LIMITED,INE310A01015,Buy,1,1968.50,40.25,0.07,0.00,Rolling,STT Paid,icicidirect,14-Jun-2017,NSE,
NILLIM,NILKAMAL LIMITED,INE310A01015,Buy,1,1579.90,41.31,0.05,0.00,Rolling,STT Paid,icicidirect,03-Jul-2018,NSE,
NILLIM,NILKAMAL LIMITED,INE310A01015,Buy,5,968.90,42.91,0.17,0.30,Rolling,STT Paid,icicidirect,29-Jul-2019,NSE,
NILLIM,NILKAMAL LIMITED,INE310A01015,Buy,2,1058.00,41.31,0.07,0.30,Rolling,STT Paid,icicidirect,05-Jun-2020,NSE,
NOVART,NOVARTIS INDIA LIMITED,INE234A01025,Buy,3,656.00,41.31,0.06,0.00,Rolling,STT Paid,icicidirect,23-Sep-2019,BSE,
NTPC,NTPC LIMITED,INE733E01010,Buy,7,162.40,28.09,NA,NA,Rolling,STT Paid,icicidirect,20-Jun-2008,NSE,
NTPC,NTPC LIMITED,INE733E01010,Buy,4,154.00,17.30,0.02,0.06,Rolling,STT Paid,icicidirect,26-Nov-2008,NSE,
NTPC,NTPC LIMITED,INE733E01010,Buy,5,179.40,24.74,0.03,0.09,Rolling,STT Paid,icicidirect,26-Feb-2009,NSE,
NTPC,NTPC LIMITED,INE733E01010,Buy,3,231.40,19.14,0.02,0.07,Rolling,STT Paid,icicidirect,04-Jan-2010,NSE,
NTPC,NTPC LIMITED,INE733E01010,Buy,3,205.10,16.97,0.02,0.06,Rolling,STT Paid,icicidirect,18-Feb-2010,NSE,
NTPC,NTPC LIMITED,INE733E01010,Buy,3,203.85,16.86,0.02,0.06,Rolling,STT Paid,icicidirect,25-Feb-2010,NSE,
NTPC,NTPC LIMITED,INE733E01010,Sell,25,147.80,39.33,0.13,0.00,Rolling,STT Paid,icicidirect,11-Feb-2013,NSE,
NTPC,NTPC LIMITED,INE733E01010,Buy,16,120.00,39.33,0.07,0.00,Rolling,STT Paid,icicidirect,31-Mar-2014,NSE,
NTPC,NTPC LIMITED,INE733E01010,Buy,20,159.90,40.25,0.12,0.00,Rolling,STT Paid,icicidirect,05-May-2017,NSE,
NTPC,NTPC LIMITED,INE733E01010,Buy,6,176.25,31.20,0.03,0.00,Rolling,STT Paid,icicidirect,06-Dec-2017,NSE,
NTPC,NTPC LIMITED,INE733E01010,Buy,7,155.55,32.13,0.03,0.00,Rolling,STT Paid,icicidirect,09-Nov-2018,NSE,
NTPC,NTPC LIMITED,INE733E01010,Buy,9,0.00,0.00,0.00,0.00,Rolling,STT Not Paid,icicidirect,28-Mar-2019,NSE,
NTPC,NTPC LIMITED,INE733E01010,Buy,25,120.50,41.31,0.07,0.00,Rolling,STT Paid,icicidirect,06-Nov-2019,NSE,
NTPC,NTPC LIMITED,INE733E01010,Buy,100,104.35,92.39,0.23,0.00,Rolling,STT Paid,icicidirect,11-Mar-2020,NSE,
NTPC,NTPC LIMITED,INE733E01010,Buy,30,77.90,41.31,0.05,0.00,Rolling,STT Paid,icicidirect,23-Mar-2020,NSE,
OILIND,OIL INDIA LIMITED,INE274J01014,Buy,4,275.60,32.53,0.04,0.00,Rolling,STT Paid,icicidirect,19-Jul-2017,NSE,
OILIND,OIL INDIA LIMITED,INE274J01014,Buy,3,364.35,32.25,0.04,0.00,Rolling,STT Paid,icicidirect,01-Feb-2018,NSE,
OILIND,OIL INDIA LIMITED,INE274J01014,Buy,3,0.00,0.00,0.00,0.00,Rolling,STT Not Paid,icicidirect,06-Apr-2018,NSE,
OILIND,OIL INDIA LIMITED,INE274J01014,Buy,120,88.75,94.29,0.23,0.00,Rolling,STT Paid,icicidirect,11-Mar-2020,NSE,
ONGC,OIL AND NATURAL GAS CORPORATIO,INE213A01029,Buy,5,995.00,41.92,NA,NA,Rolling,STT Paid,icicidirect,22-Feb-2008,NSE,
ONGC,OIL AND NATURAL GAS CORPORATIO,INE213A01029,Buy,2,954.00,28.09,NA,NA,Rolling,STT Paid,icicidirect,04-Mar-2008,NSE,
ONGC,OIL AND NATURAL GAS CORPORATIO,INE213A01029,Sell,5,1004.10,42.31,NA,NA,Rolling,STT Paid,icicidirect,05-Aug-2008,NSE,
ONGC,OIL AND NATURAL GAS CORPORATIO,INE213A01029,Buy,1,694.50,19.51,0.02,0.07,Rolling,STT Paid,icicidirect,26-Nov-2008,NSE,
ONGC,OIL AND NATURAL GAS CORPORATIO,INE213A01029,Buy,1,701.25,19.34,0.02,0.07,Rolling,STT Paid,icicidirect,26-Feb-2009,NSE,
ONGC,OIL AND NATURAL GAS CORPORATIO,INE213A01029,Buy,12,0.00,0.00,0.00,0.00,Rolling,STT Paid,manual,02-Jan-2013,NSE,
